profile	symbol	kind	field	shape	value	line
gs5r3	potion_resistance	spell	can_accumulate?	name	true	64
gs5r3	potion_resistance	spell	cast_ticks	number	7	68
gs5r3	potion_resistance	spell	dummy	expression	15 dict replace bind	62
gs5r3	potion_resistance	spell	duration	number	-1	1
gs5r3	potion_resistance	spell	faith	name	DEATH	1
gs5r3	potion_resistance	spell	image	number	52	1
gs5r3	potion_resistance	spell	level	number	0	1
gs5r3	potion_resistance	spell	maintenance	number	0	1
gs5r3	potion_resistance	spell	mana	number	0	1
gs5r3	potion_resistance	spell	mode	name	COMBAT_SPELL	1
gs5r3	potion_resistance	spell	modifier_aura	number	-1	66
gs5r3	potion_resistance	spell	name	text	Potion of Resistance	1
gs5r3	potion_resistance	spell	permanent_modifications	dictionary	<dictionary 2 tokens>	28
gs5r3	potion_resistance	spell	range	number	-1	1
gs5r3	potion_resistance	spell	recover_ticks	number	2	68
gs5r3	potion_resistance	spell	research_cost	number	8	1
gs5r3	potion_resistance	spell	resist_mod	procedure	<procedure 5 tokens>	30
gs5r3	potion_resistance	spell	target	name	TARGET_NOTHING	1
gs5r3	potion_resistance	spell	target_aura	number	-1	66
gs5r3	potion_resistance	spell	target_aura_channel	number	-1	66
gs5r3	potion_resistance	spell	temporary_modifications	dictionary	<dictionary 96 tokens>	13
gs5r3	potion_resistance	spell	tip_buffer	procedure	<procedure 38 tokens>	4
gs5r3	potion_strength	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	potion_strength	spell	book	number	-1	1
gs5r3	potion_strength	spell	can_accumulate?	name	true	49
gs5r3	potion_strength	spell	cast_ticks	number	7	55
gs5r3	potion_strength	spell	dummy	expression	15 dict replace bind	47
gs5r3	potion_strength	spell	duration	number	-1	1
gs5r3	potion_strength	spell	faith	name	EARTH	1
gs5r3	potion_strength	spell	image	number	27	1
gs5r3	potion_strength	spell	level	number	0	1
gs5r3	potion_strength	spell	maintenance	number	0	1
gs5r3	potion_strength	spell	mana	number	0	1
gs5r3	potion_strength	spell	mode	name	COMBAT_SPELL	1
gs5r3	potion_strength	spell	modifier_aura	number	-1	51
gs5r3	potion_strength	spell	name	text	Potion of Strength	1
gs5r3	potion_strength	spell	permanent_modifications	dictionary	<dictionary 9 tokens>	19
gs5r3	potion_strength	spell	post_mods	procedure	<procedure 5 tokens>	15
gs5r3	potion_strength	spell	pre_mods	procedure	<procedure 2 tokens>	13
gs5r3	potion_strength	spell	range	number	-1	1
gs5r3	potion_strength	spell	recover_ticks	number	2	55
gs5r3	potion_strength	spell	research_cost	number	8	1
gs5r3	potion_strength	spell	target	name	TARGET_NOTHING	1
gs5r3	potion_strength	spell	target_aura	number	-1	52
gs5r3	potion_strength	spell	target_aura_channel	number	-1	53
gs5r3	potion_strength	spell	temporary_modifications	dictionary	<dictionary 7 tokens>	18
gs5r3	potion_strength	spell	tip_buffer	procedure	<procedure 70 tokens>	4
gs5r3	potion_wisdom	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	potion_wisdom	spell	book	number	-1	1
gs5r3	potion_wisdom	spell	can_accumulate?	name	true	58
gs5r3	potion_wisdom	spell	cast_ticks	number	7	64
gs5r3	potion_wisdom	spell	dummy	expression	15 dict replace bind	56
gs5r3	potion_wisdom	spell	duration	number	-1	1
gs5r3	potion_wisdom	spell	faith	name	ORDER	1
gs5r3	potion_wisdom	spell	image	number	27	1
gs5r3	potion_wisdom	spell	level	number	0	1
gs5r3	potion_wisdom	spell	maintenance	number	0	1
gs5r3	potion_wisdom	spell	mana	number	0	1
gs5r3	potion_wisdom	spell	mode	name	COMBAT_SPELL	1
gs5r3	potion_wisdom	spell	modifier_aura	number	-1	60
gs5r3	potion_wisdom	spell	name	text	Potion of Wisdom	1
gs5r3	potion_wisdom	spell	permanent_modifications	dictionary	<dictionary 7 tokens>	31
gs5r3	potion_wisdom	spell	post_mods	procedure	<procedure 5 tokens>	15
gs5r3	potion_wisdom	spell	pre_mods	procedure	<procedure 2 tokens>	13
gs5r3	potion_wisdom	spell	range	number	-1	1
gs5r3	potion_wisdom	spell	recover_ticks	number	2	64
gs5r3	potion_wisdom	spell	research_cost	number	8	1
gs5r3	potion_wisdom	spell	target	name	TARGET_NOTHING	1
gs5r3	potion_wisdom	spell	target_aura	number	-1	60
gs5r3	potion_wisdom	spell	target_aura_channel	number	-1	60
gs5r3	potion_wisdom	spell	temporary_modifications	dictionary	<dictionary 63 tokens>	18
gs5r3	potion_wisdom	spell	tip_buffer	procedure	<procedure 66 tokens>	4
gs5r3	primal_fear	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	primal_fear	spell	book	name	SPELL_CATEGORY_ATTACK	1
gs5r3	primal_fear	spell	cast_ticks	number	3	77
gs5r3	primal_fear	spell	caster_aura_type	name	balkoth_aura	71
gs5r3	primal_fear	spell	duration	procedure	<procedure 31 tokens>	13
gs5r3	primal_fear	spell	faith	name	DEATH	1
gs5r3	primal_fear	spell	image	number	5	1
gs5r3	primal_fear	spell	invoke_effects	procedure	<procedure 2 tokens>	33
gs5r3	primal_fear	spell	level	number	1	1
gs5r3	primal_fear	spell	maintenance	number	2	1
gs5r3	primal_fear	spell	mana	number	4	1
gs5r3	primal_fear	spell	mode	name	COMBAT_SPELL	1
gs5r3	primal_fear	spell	name	text	Primal Fear	1
gs5r3	primal_fear	spell	permanent_modifications	dictionary	<dictionary 2 tokens>	53
gs5r3	primal_fear	spell	range	number	10	1
gs5r3	primal_fear	spell	recover_ticks	number	3	77
gs5r3	primal_fear	spell	research_cost	number	64	1
gs5r3	primal_fear	spell	spell_var0	procedure	<procedure 20 tokens>	55
gs5r3	primal_fear	spell	spell_var1	procedure	<procedure 28 tokens>	62
gs5r3	primal_fear	spell	spellcondition?	procedure	<procedure 25 tokens>	24
gs5r3	primal_fear	spell	target	name	TARGET_ARMY	1
gs5r3	primal_fear	spell	target_radius	procedure	<procedure 9 tokens>	39
gs5r3	primal_fear	spell	temporary_modifications	dictionary	<dictionary 52 tokens>	42
gs5r3	primal_fear	spell	tip_buffer	procedure	<procedure 8 tokens>	4
gs5r3	primal_fear	spell	viability	procedure	<procedure 21 tokens>	79
gs5r3	prismatic_hand	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	prismatic_hand	spell	book	name	SPELL_CATEGORY_ATTACK	1
gs5r3	prismatic_hand	spell	can_accumulate?	name	true	90
gs5r3	prismatic_hand	spell	cast_ticks	number	6	101
gs5r3	prismatic_hand	spell	dummy	expression	16 dict replace bind	88
gs5r3	prismatic_hand	spell	duration	number	13	1
gs5r3	prismatic_hand	spell	faith	name	CHAOS	1
gs5r3	prismatic_hand	spell	image	number	5	1
gs5r3	prismatic_hand	spell	level	number	1	1
gs5r3	prismatic_hand	spell	maintenance	number	2	1
gs5r3	prismatic_hand	spell	mana	number	4	1
gs5r3	prismatic_hand	spell	mode	expression	COMBAT_SPELL CANNOT_RESEARCH or	1
gs5r3	prismatic_hand	spell	modifier_aura	procedure	<procedure 3 tokens>	93
gs5r3	prismatic_hand	spell	name	text	Prismatic Hand	1
gs5r3	prismatic_hand	spell	permanent_modifications	dictionary	<dictionary 11 tokens>	29
gs5r3	prismatic_hand	spell	recover_ticks	number	12	102
gs5r3	prismatic_hand	spell	research_cost	number	64	1
gs5r3	prismatic_hand	spell	spell_damage	procedure	<procedure 37 tokens>	15
gs5r3	prismatic_hand	spell	target	name	TARGET_ARMY	1
gs5r3	prismatic_hand	spell	target_aura	number	-1	92
gs5r3	prismatic_hand	spell	temporary_modifications	dictionary	<dictionary 12 tokens>	23
gs5r3	prismatic_hand	spell	tip_buffer	procedure	<procedure 8 tokens>	5
gs5r3	prismatic_hand	spell	viability	procedure	<procedure 29 tokens>	104
gs5r3	protection	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	protection	spell	book	name	SPELL_CATEGORY_DEFEND	1
gs5r3	protection	spell	cast_ticks	number	7	64
gs5r3	protection	spell	duration	procedure	<procedure 36 tokens>	13
gs5r3	protection	spell	faith	name	ORDER	1
gs5r3	protection	spell	image	number	8	1
gs5r3	protection	spell	invoke_effects	procedure	<procedure 3 tokens>	27
gs5r3	protection	spell	level	number	1	1
gs5r3	protection	spell	maintenance	number	3	1
gs5r3	protection	spell	mana	number	2	1
gs5r3	protection	spell	mode	name	COMBAT_SPELL	1
gs5r3	protection	spell	name	text	Protection	1
gs5r3	protection	spell	permanent_modifications	dictionary	<dictionary 2 tokens>	49
gs5r3	protection	spell	protection_mod	procedure	<procedure 56 tokens>	51
gs5r3	protection	spell	range	number	-1	1
gs5r3	protection	spell	recover_ticks	number	3	64
gs5r3	protection	spell	research_cost	number	32	1
gs5r3	protection	spell	spellcondition?	procedure	<procedure 14 tokens>	34
gs5r3	protection	spell	target	name	TARGET_NOTHING	1
gs5r3	protection	spell	temporary_modifications	dictionary	<dictionary 17 tokens>	42
gs5r3	protection	spell	tip_buffer	procedure	<procedure 8 tokens>	4
gs5r3	protection	spell	viability	procedure	<procedure 55 tokens>	66
gs5r3	quick_silver	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	quick_silver	spell	book	name	SPELL_CATEGORY_DEFEND	1
gs5r3	quick_silver	spell	cast_ticks	number	7	90
gs5r3	quick_silver	spell	duration	procedure	<procedure 36 tokens>	15
gs5r3	quick_silver	spell	faith	name	WATER	1
gs5r3	quick_silver	spell	image	number	10	1
gs5r3	quick_silver	spell	invoke_effects	procedure	<procedure 3 tokens>	29
gs5r3	quick_silver	spell	level	number	1	1
gs5r3	quick_silver	spell	maintenance	number	3	1
gs5r3	quick_silver	spell	mana	number	2	1
gs5r3	quick_silver	spell	mode	name	COMBAT_SPELL	1
gs5r3	quick_silver	spell	name	text	Quick Silver	1
gs5r3	quick_silver	spell	permanent_modifications	dictionary	<dictionary 2 tokens>	70
gs5r3	quick_silver	spell	pre_mods	procedure	<procedure 62 tokens>	36
gs5r3	quick_silver	spell	range	number	-1	1
gs5r3	quick_silver	spell	recover_ticks	number	0	90
gs5r3	quick_silver	spell	research_cost	number	16	1
gs5r3	quick_silver	spell	spell_var0	procedure	<procedure 16 tokens>	72
gs5r3	quick_silver	spell	spell_var1	procedure	<procedure 50 tokens>	78
gs5r3	quick_silver	spell	spellcondition?	procedure	<procedure 69 tokens>	46
gs5r3	quick_silver	spell	target	name	TARGET_ARMY	1
gs5r3	quick_silver	spell	temporary_modifications	dictionary	<dictionary 246 tokens>	56
gs5r3	quick_silver	spell	tip_buffer	procedure	<procedure 8 tokens>	5
gs5r3	quick_silver	spell	viability	procedure	<procedure 16 tokens>	92
gs5r3	raise_elevation	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	raise_elevation	spell	book	number	-1	1
gs5r3	raise_elevation	spell	cast_ticks	number	10	52
gs5r3	raise_elevation	spell	dummy	expression	9 dict replace bind	47
gs5r3	raise_elevation	spell	duration	number	0	1
gs5r3	raise_elevation	spell	faith	name	EARTH	1
gs5r3	raise_elevation	spell	image	number	51	1
gs5r3	raise_elevation	spell	level	number	1	1
gs5r3	raise_elevation	spell	maintenance	number	3	1
gs5r3	raise_elevation	spell	mana	number	4	1
gs5r3	raise_elevation	spell	mode	name	SCROLLING_SPELL	1
gs5r3	raise_elevation	spell	name	text	Raise Elevation	1
gs5r3	raise_elevation	spell	permanent_modifications	dictionary	<dictionary 2 tokens>	14
gs5r3	raise_elevation	spell	recover_ticks	number	10	52
gs5r3	raise_elevation	spell	research_cost	number	96	1
gs5r3	raise_elevation	spell	sub_mps	procedure	<procedure 11 tokens>	18
gs5r3	raise_elevation	spell	target	name	TARGET_LOCATION	1
gs5r3	raise_elevation	spell	target_radius	procedure	<procedure 9 tokens>	16
gs5r3	raise_elevation	spell	temporary_modifications	dictionary	<dictionary 2 tokens>	13
gs5r3	raise_elevation	spell	tip_buffer	procedure	<procedure 8 tokens>	4
gs5r3	raise_frozen_shade	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	raise_frozen_shade	spell	book	number	-1	1
gs5r3	raise_frozen_shade	spell	cast_ticks	number	10	65
gs5r3	raise_frozen_shade	spell	dummy	expression	14 dict replace bind	59
gs5r3	raise_frozen_shade	spell	duration	number	-1	1
gs5r3	raise_frozen_shade	spell	faith	name	AIR	1
gs5r3	raise_frozen_shade	spell	image	number	47	1
gs5r3	raise_frozen_shade	spell	level	number	1	1
gs5r3	raise_frozen_shade	spell	maintenance	number	1	1
gs5r3	raise_frozen_shade	spell	mana	number	4	1
gs5r3	raise_frozen_shade	spell	mode	name	COMBAT_SPELL	1
gs5r3	raise_frozen_shade	spell	name	text	Raise Frozen Shade	1
gs5r3	raise_frozen_shade	spell	permanent_modifications	dictionary	<dictionary 2 tokens>	14
gs5r3	raise_frozen_shade	spell	recover_ticks	number	50	65
gs5r3	raise_frozen_shade	spell	research_cost	number	96	1
gs5r3	raise_frozen_shade	spell	target	name	TARGET_ARMY	1
gs5r3	raise_frozen_shade	spell	temporary_modifications	dictionary	<dictionary 2 tokens>	13
gs5r3	raise_frozen_shade	spell	tip_buffer	procedure	<procedure 8 tokens>	4
gs5r3	raise_shade	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	raise_shade	spell	book	name	SPELL_CATEGORY_GENERAL	1
gs5r3	raise_shade	spell	cast_ticks	number	10	69
gs5r3	raise_shade	spell	dummy	expression	13 dict replace bind	65
gs5r3	raise_shade	spell	duration	number	200	1
gs5r3	raise_shade	spell	faith	name	DEATH	1
gs5r3	raise_shade	spell	image	number	16	1
gs5r3	raise_shade	spell	level	number	1	1
gs5r3	raise_shade	spell	maintenance	number	1	1
gs5r3	raise_shade	spell	mana	number	6	1
gs5r3	raise_shade	spell	mode	name	COMBAT_SPELL	1
gs5r3	raise_shade	spell	name	text	Raise Shade	1
gs5r3	raise_shade	spell	permanent_modifications	dictionary	<dictionary 2 tokens>	14
gs5r3	raise_shade	spell	recover_ticks	number	50	69
gs5r3	raise_shade	spell	research_cost	number	96	1
gs5r3	raise_shade	spell	target	name	TARGET_ARMY	1
gs5r3	raise_shade	spell	temporary_modifications	dictionary	<dictionary 2 tokens>	13
gs5r3	raise_shade	spell	tip_buffer	procedure	<procedure 8 tokens>	4
gs5r3	raise_skeleton	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	raise_skeleton	spell	book	name	SPELL_CATEGORY_GENERAL	1
gs5r3	raise_skeleton	spell	cast_ticks	number	10	112
gs5r3	raise_skeleton	spell	dummy	expression	13 dict replace bind	106
gs5r3	raise_skeleton	spell	duration	number	-1	1
gs5r3	raise_skeleton	spell	faith	name	DEATH	1
gs5r3	raise_skeleton	spell	image	number	14	1
gs5r3	raise_skeleton	spell	level	number	1	1
gs5r3	raise_skeleton	spell	maintenance	number	3	1
gs5r3	raise_skeleton	spell	mana	number	2	1
gs5r3	raise_skeleton	spell	mode	name	COMBAT_SPELL	1
gs5r3	raise_skeleton	spell	modifier_aura	number	-1	30
gs5r3	raise_skeleton	spell	name	text	Raise Skeleton	1
gs5r3	raise_skeleton	spell	permanent_modifications	dictionary	<dictionary 7 tokens>	15
gs5r3	raise_skeleton	spell	recover_ticks	number	20	112
gs5r3	raise_skeleton	spell	research_cost	number	32	1
gs5r3	raise_skeleton	spell	spellcondition?	procedure	<procedure 29 tokens>	17
gs5r3	raise_skeleton	spell	target	name	TARGET_ARMY	1
gs5r3	raise_skeleton	spell	target_aura_channel	number	-1	31
gs5r3	raise_skeleton	spell	target_palette_effect	expression	palfxdict /death_pal get	28
gs5r3	raise_skeleton	spell	target_palette_effect_percent	number	300	29
gs5r3	raise_skeleton	spell	temporary_modifications	dictionary	<dictionary 2 tokens>	14
gs5r3	raise_skeleton	spell	tip_buffer	procedure	<procedure 8 tokens>	4
gs5r3	raise_zombie	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	raise_zombie	spell	book	name	SPELL_CATEGORY_GENERAL	1
gs5r3	raise_zombie	spell	cast_ticks	number	10	97
gs5r3	raise_zombie	spell	dummy	expression	21 dict replace bind	91
gs5r3	raise_zombie	spell	duration	number	200	1
gs5r3	raise_zombie	spell	faith	name	DEATH	1
gs5r3	raise_zombie	spell	image	number	10	1
gs5r3	raise_zombie	spell	level	number	1	1
gs5r3	raise_zombie	spell	maintenance	number	3	1
gs5r3	raise_zombie	spell	mana	number	2	1
gs5r3	raise_zombie	spell	mode	name	COMBAT_SPELL	1
gs5r3	raise_zombie	spell	name	text	Raise Zombie	1
gs5r3	raise_zombie	spell	permanent_modifications	dictionary	<dictionary 2 tokens>	14
gs5r3	raise_zombie	spell	recover_ticks	number	40	97
gs5r3	raise_zombie	spell	research_cost	number	32	1
gs5r3	raise_zombie	spell	target	name	TARGET_ARMY	1
gs5r3	raise_zombie	spell	temporary_modifications	dictionary	<dictionary 2 tokens>	13
gs5r3	raise_zombie	spell	tip_buffer	procedure	<procedure 8 tokens>	4
gs5r3	random_bolt	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	random_bolt	spell	book	name	SPELL_CATEGORY_ATTACK	1
gs5r3	random_bolt	spell	cast_ticks	number	5	45
gs5r3	random_bolt	spell	dummy	expression	11 dict replace bind	38
gs5r3	random_bolt	spell	duration	number	0	1
gs5r3	random_bolt	spell	faith	name	CHAOS	1
gs5r3	random_bolt	spell	image	number	32	1
gs5r3	random_bolt	spell	level	number	1	1
gs5r3	random_bolt	spell	maintenance	number	3	1
gs5r3	random_bolt	spell	mana	number	2	1
gs5r3	random_bolt	spell	mode	name	COMBAT_SPELL	1
gs5r3	random_bolt	spell	name	text	Chaos Bolt	1
gs5r3	random_bolt	spell	permanent_modifications	dictionary	<dictionary 7 tokens>	15
gs5r3	random_bolt	spell	range	number	-1	1
gs5r3	random_bolt	spell	recover_ticks	number	10	46
gs5r3	random_bolt	spell	research_cost	number	16	1
gs5r3	random_bolt	spell	target	name	TARGET_ARMY	1
gs5r3	random_bolt	spell	temporary_modifications	dictionary	<dictionary 2 tokens>	13
gs5r3	random_bolt	spell	tip_buffer	procedure	<procedure 8 tokens>	4
gs5r3	random_bolt	spell	viability	procedure	<procedure 25 tokens>	48
gs5r3	rangers_vision	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	rangers_vision	spell	book	name	SPELL_CATEGORY_TERRAFORM	1
gs5r3	rangers_vision	spell	cast_ticks	number	12	23
gs5r3	rangers_vision	spell	display_updates	procedure	<procedure 4 tokens>	16
gs5r3	rangers_vision	spell	duration	number	1	1
gs5r3	rangers_vision	spell	faith	name	EARTH	1
gs5r3	rangers_vision	spell	image	number	16	1
gs5r3	rangers_vision	spell	level	number	1	1
gs5r3	rangers_vision	spell	maintenance	number	3	1
gs5r3	rangers_vision	spell	mana	number	2	1
gs5r3	rangers_vision	spell	mode	name	SCROLLING_SPELL	1
gs5r3	rangers_vision	spell	name	text	Ranger's Vision	1
gs5r3	rangers_vision	spell	permanent_modifications	dictionary	<dictionary 9 tokens>	14
gs5r3	rangers_vision	spell	range	number	-1	1
gs5r3	rangers_vision	spell	recover_ticks	number	0	23
gs5r3	rangers_vision	spell	research_cost	number	8	1
gs5r3	rangers_vision	spell	target	name	TARGET_NOTHING	1
gs5r3	rangers_vision	spell	temporary_modifications	dictionary	<dictionary 9 tokens>	13
gs5r3	rangers_vision	spell	tip_buffer	procedure	<procedure 8 tokens>	4
gs5r3	ray_of_hope	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	ray_of_hope	spell	book	name	SPELL_CATEGORY_ATTACK	1
gs5r3	ray_of_hope	spell	can_accumulate?	name	true	94
gs5r3	ray_of_hope	spell	cast_ticks	number	5	103
gs5r3	ray_of_hope	spell	delay_time	number	12	57
gs5r3	ray_of_hope	spell	delayed_mods	procedure	<procedure 10 tokens>	58
gs5r3	ray_of_hope	spell	duration	procedure	<procedure 4 tokens>	13
gs5r3	ray_of_hope	spell	faith	name	LIFE	1
gs5r3	ray_of_hope	spell	image	number	4	1
gs5r3	ray_of_hope	spell	invoke_effects	procedure	<procedure 2 tokens>	43
gs5r3	ray_of_hope	spell	level	number	1	1
gs5r3	ray_of_hope	spell	maintenance	number	1	1
gs5r3	ray_of_hope	spell	mana	number	8	1
gs5r3	ray_of_hope	spell	mode	expression	COMBAT_SPELL CANNOT_RESEARCH or	1
gs5r3	ray_of_hope	spell	modifier_aura	number	-1	97
gs5r3	ray_of_hope	spell	name	text	Ray of Hope	1
gs5r3	ray_of_hope	spell	permanent_modifications	dictionary	<dictionary 2 tokens>	80
gs5r3	ray_of_hope	spell	post_mods	procedure	<procedure 2 tokens>	63
gs5r3	ray_of_hope	spell	range	number	10	1
gs5r3	ray_of_hope	spell	recover_ticks	number	30	104
gs5r3	ray_of_hope	spell	repeat_count	procedure	<procedure 5 tokens>	22
gs5r3	ray_of_hope	spell	repeat_invoke_effects	procedure	<procedure 2 tokens>	50
gs5r3	ray_of_hope	spell	repeat_modifications	dictionary	<dictionary 11 tokens>	82
gs5r3	ray_of_hope	spell	repeat_time	number	1	21
gs5r3	ray_of_hope	spell	repeatwithoutbuff?	name	true	93
gs5r3	ray_of_hope	spell	research_cost	number	160	1
gs5r3	ray_of_hope	spell	spell_damage	procedure	<procedure 15 tokens>	32
gs5r3	ray_of_hope	spell	spellcondition?	procedure	<procedure 13 tokens>	24
gs5r3	ray_of_hope	spell	target	name	TARGET_ARMY	1
gs5r3	ray_of_hope	spell	target_aura	name	rayohope_aura	96
gs5r3	ray_of_hope	spell	target_radius	procedure	<procedure 7 tokens>	30
gs5r3	ray_of_hope	spell	temporary_modifications	dictionary	<dictionary 7 tokens>	73
gs5r3	ray_of_hope	spell	tip_buffer	procedure	<procedure 8 tokens>	4
gs5r3	ray_of_hope	spell	viability	procedure	<procedure 44 tokens>	109
gs5r3	recover_air	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	recover_air	spell	book	name	SPELL_CATEGORY_GENERAL	1
gs5r3	recover_air	spell	cast_ticks	number	12	107
gs5r3	recover_air	spell	do_hp_mod	procedure	<procedure 61 tokens>	22
gs5r3	recover_air	spell	dummy	expression	20 dict replace bind	101
gs5r3	recover_air	spell	duration	number	4	1
gs5r3	recover_air	spell	faith	name	AIR	1
gs5r3	recover_air	spell	image	number	16	1
gs5r3	recover_air	spell	level	number	1	1
gs5r3	recover_air	spell	maintenance	number	3	1
gs5r3	recover_air	spell	mana	number	3	1
gs5r3	recover_air	spell	mode	expression	COMBAT_SPELL SCROLLING_SPELL or	1
gs5r3	recover_air	spell	name	text	Ether Gauze	1
gs5r3	recover_air	spell	permanent_modifications	dictionary	<dictionary 2 tokens>	20
gs5r3	recover_air	spell	range	number	-1	1
gs5r3	recover_air	spell	recover_ticks	number	0	107
gs5r3	recover_air	spell	research_cost	number	16	1
gs5r3	recover_air	spell	target	name	TARGET_ARMY	1
gs5r3	recover_air	spell	target_radius	procedure	<procedure 5 tokens>	32
gs5r3	recover_air	spell	temporary_modifications	dictionary	<dictionary 71 tokens>	13
gs5r3	recover_air	spell	tip_buffer	procedure	<procedure 15 tokens>	4
gs5r3	recover_air	spell	viability	procedure	<procedure 39 tokens>	111
gs5r3	recover_chaos	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	recover_chaos	spell	book	name	SPELL_CATEGORY_GENERAL	1
gs5r3	recover_chaos	spell	cast_ticks	number	5	118
gs5r3	recover_chaos	spell	do_hp_mod	procedure	<procedure 59 tokens>	22
gs5r3	recover_chaos	spell	dummy	expression	20 dict replace bind	112
gs5r3	recover_chaos	spell	duration	number	4	1
gs5r3	recover_chaos	spell	faith	name	CHAOS	1
gs5r3	recover_chaos	spell	image	number	17	1
gs5r3	recover_chaos	spell	level	number	1	1
gs5r3	recover_chaos	spell	maintenance	number	3	1
gs5r3	recover_chaos	spell	mana	number	4	1
gs5r3	recover_chaos	spell	mode	expression	COMBAT_SPELL SCROLLING_SPELL or	1
gs5r3	recover_chaos	spell	name	text	Tourniquet	1
gs5r3	recover_chaos	spell	permanent_modifications	dictionary	<dictionary 2 tokens>	20
gs5r3	recover_chaos	spell	random_health_recovery	procedure	<procedure 7 tokens>	33
gs5r3	recover_chaos	spell	range	number	-1	1
gs5r3	recover_chaos	spell	recover_ticks	number	10	118
gs5r3	recover_chaos	spell	research_cost	number	16	1
gs5r3	recover_chaos	spell	target	name	TARGET_ARMY	1
gs5r3	recover_chaos	spell	target_radius	procedure	<procedure 11 tokens>	40
gs5r3	recover_chaos	spell	temporary_modifications	dictionary	<dictionary 71 tokens>	13
gs5r3	recover_chaos	spell	tip_buffer	procedure	<procedure 21 tokens>	4
gs5r3	recover_chaos	spell	viability	procedure	<procedure 39 tokens>	123
gs5r3	recover_death	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	recover_death	spell	book	name	SPELL_CATEGORY_GENERAL	1
gs5r3	recover_death	spell	cast_ticks	number	12	106
gs5r3	recover_death	spell	do_hp_mod	procedure	<procedure 61 tokens>	22
gs5r3	recover_death	spell	dummy	expression	20 dict replace bind	101
gs5r3	recover_death	spell	duration	number	8	1
gs5r3	recover_death	spell	faith	name	DEATH	1
gs5r3	recover_death	spell	image	number	18	1
gs5r3	recover_death	spell	level	number	1	1
gs5r3	recover_death	spell	maintenance	number	1	1
gs5r3	recover_death	spell	mana	number	8	1
gs5r3	recover_death	spell	mode	expression	COMBAT_SPELL SCROLLING_SPELL or	1
gs5r3	recover_death	spell	name	text	Purge Wounds	1
gs5r3	recover_death	spell	permanent_modifications	dictionary	<dictionary 2 tokens>	20
gs5r3	recover_death	spell	range	number	-1	1
gs5r3	recover_death	spell	recover_ticks	number	0	106
gs5r3	recover_death	spell	research_cost	number	32	1
gs5r3	recover_death	spell	target	name	TARGET_ARMY	1
gs5r3	recover_death	spell	target_radius	procedure	<procedure 5 tokens>	32
gs5r3	recover_death	spell	temporary_modifications	dictionary	<dictionary 71 tokens>	13
gs5r3	recover_death	spell	tip_buffer	procedure	<procedure 15 tokens>	4
gs5r3	recover_death	spell	viability	procedure	<procedure 45 tokens>	111
gs5r3	recover_earth	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	recover_earth	spell	book	name	SPELL_CATEGORY_GENERAL	1
gs5r3	recover_earth	spell	cast_ticks	number	12	107
gs5r3	recover_earth	spell	do_hp_mod	procedure	<procedure 61 tokens>	22
gs5r3	recover_earth	spell	dummy	expression	20 dict replace bind	101
gs5r3	recover_earth	spell	duration	number	4	1
gs5r3	recover_earth	spell	faith	name	EARTH	1
gs5r3	recover_earth	spell	image	number	17	1
gs5r3	recover_earth	spell	level	number	1	1
gs5r3	recover_earth	spell	maintenance	number	3	1
gs5r3	recover_earth	spell	mana	number	4	1
gs5r3	recover_earth	spell	mode	expression	COMBAT_SPELL SCROLLING_SPELL or	1
gs5r3	recover_earth	spell	name	text	Poultice	1
gs5r3	recover_earth	spell	permanent_modifications	dictionary	<dictionary 2 tokens>	20
gs5r3	recover_earth	spell	range	number	-1	1
gs5r3	recover_earth	spell	recover_ticks	number	0	107
gs5r3	recover_earth	spell	research_cost	number	16	1
gs5r3	recover_earth	spell	target	name	TARGET_ARMY	1
gs5r3	recover_earth	spell	target_radius	procedure	<procedure 5 tokens>	32
gs5r3	recover_earth	spell	temporary_modifications	dictionary	<dictionary 71 tokens>	13
gs5r3	recover_earth	spell	tip_buffer	procedure	<procedure 15 tokens>	4
gs5r3	recover_earth	spell	viability	procedure	<procedure 39 tokens>	112
gs5r3	recover_fire	spell	barter_value_proc	procedure	<procedure 3 tokens>	1
gs5r3	recover_fire	spell	book	name	SPELL_CATEGORY_GENERAL	1
gs5r3	recover_fire	spell	cast_ticks	number	12	106
