name	uses	class	broad-candidate	operator-entry-point
mw	4	script-definition	no	-
mw_string	4	script-definition	no	-
my_a	5	script-definition	no	-
my_army	477	script-definition	no	-
my_army_for_barter	1	script-definition	no	-
my_army_percent_health	2	script-definition	no	-
my_army_size	20	script-definition	no	-
my_army_stack	6	script-definition	no	-
my_artifact	3	script-definition	no	-
my_artifact_dlg_list	4	script-definition	no	-
my_artifact_stack	6	script-definition	no	-
my_attitude	1	script-definition	no	-
my_barter_type	2	script-definition	no	-
my_bf	12	heuristic-false-positive	no	-
my_big_bf	4	heuristic-false-positive	no	-
my_bits	3	script-definition	no	-
my_boat	2	script-definition	no	-
my_boss	4	heuristic-false-positive	no	-
my_box_backdrop	1	heuristic-false-positive	no	-
my_box_dlg	22	script-definition	no	-
my_box_visible_array	4	heuristic-false-positive	no	-
my_category	4	script-definition	no	-
my_category_button_list	4	script-definition	no	-
my_champ	4	heuristic-false-positive	no	-
my_city	7	script-definition	no	-
my_commodity	7	script-definition	no	-
my_count	6	script-definition	no	-
my_greatest_id	3	script-definition	no	-
my_greatest_str	5	script-definition	no	-
my_id	33	script-definition	no	-
my_lake_has_enough_boats	1	script-definition	no	-
my_leader	1	script-definition	no	-
my_military_size	7	script-definition	no	-
my_owner	32	script-definition	no	-
my_page_dd	1	script-definition	no	-
my_panel_dd	2	script-definition	no	-
my_panel_dlg	43	script-definition	no	-
my_personal_unit_stack	6	script-definition	no	-
my_player	547	script-definition	no	-
my_property_stack	6	script-definition	no	-
my_qty	1	heuristic-false-positive	no	-
my_resource_dlg	10	script-definition	no	-
my_slider	3	heuristic-false-positive	no	-
my_source_stack	2	script-definition	no	-
my_spell_stack	8	script-definition	no	-
my_str	5	script-definition	no	-
my_stronghold_level	8	script-definition	no	-
my_targ	2	script-definition	no	-
my_total_armies	3	heuristic-false-positive	no	-
my_trade_dict	10	script-definition	no	-
my_trade_stack	6	script-definition	no	-
my_trade_visible_array	4	script-definition	no	-
my_unit	31	script-definition	no	-
my_unit_for_barter	3	script-definition	no	-
my_unit_num	4	script-definition	no	-
my_unit_stack	6	script-definition	no	-
my_unit_visible_array	4	heuristic-false-positive	no	-
mycheapestarmy	1	native-host-call	yes	0x00466210
myfastestarmy	1	native-host-call	yes	0x00466280
myowner	150	native-host-call	yes	0x00464330
n	443	script-definition	no	-
n2	1	script-definition	no	-
n_2	6	script-definition	no	-
n_r	2	heuristic-false-positive	no	-
n_val	2	script-definition	no	-
na	96	script-definition	no	-
na1	2	script-definition	no	-
naddunit	1	native-host-call	yes	0x00485ee0
name	193	script-definition	no	-
name1_edit	2	script-definition	no	-
name1_text	4	script-definition	no	-
name2_edit	2	script-definition	no	-
name2_text	4	script-definition	no	-
name_best_armor	2	script-definition	no	-
name_best_attack	2	script-definition	no	-
name_best_level	2	script-definition	no	-
name_best_ranged_attack	2	script-definition	no	-
name_box	6	heuristic-false-positive	no	-
name_buffer	622	script-definition	no	-
name_cities	1	script-definition	no	-
name_dialog	28	script-definition	no	-
name_func	1	script-definition	no	-
name_h	4	script-definition	no	-
name_w	4	script-definition	no	-
name_y	1	script-definition	no	-
names	38	script-definition	no	-
nb	1	script-definition	no	-
nc	17	script-definition	no	-
ncav	1	script-definition	no	-
ncreate	1	script-definition	no	-
ncreateorjoingame?	2	script-definition	no	-
ne	1656	script-definition	no	0x004cbca0
near_build	11	script-definition	no	-
near_dist	2	script-definition	no	-
nearby_army	7	script-definition	no	-
nearest_dungeon	3	script-definition	no	-
nearestarmy	29	script-definition	no	-
nearestbuilding	41	script-definition	no	-
nearestcity	29	script-definition	no	-
nearestdungeon	36	script-definition	no	-
nearestvaliddistance	20	script-definition	no	-
nearestvalidtarget	10	script-definition	no	-
necro	1	script-definition	no	-
need_any_brains?	1	script-definition	no	-
need_code_list_stack	9	script-definition	no	-
need_refresh	7	script-definition	no	-
need_to_create_army	3	script-definition	no	-
need_to_move?	5	script-definition	no	-
need_to_reduce?	1	script-definition	no	-
needed	2	heuristic-false-positive	no	-
needhealing?	15	native-host-call	yes	0x004268b0
neg	59	language-primitive	yes	0x004cbf90
negate_attack	1	script-definition	no	-
negative?	2	script-definition	no	-
netcomputersassigned	2	native-host-call	yes	0x004b5e70
netgamedlg	1	heuristic-false-positive	no	-
netlockgame	1	native-host-call	yes	0x004b6020
netlog	11	native-host-call	yes	0x004b57d0
netselectgame	7	script-definition	no	-
netselectmodemgame	1	script-definition	no	-
netspdlg	19	script-definition	no	-
network_dialog	2	script-definition	no	-
networkgamename	2	native-host-call	yes	0x004b8780
networkstatusdisplay	1	native-host-call	yes	0x0048d440
neutral_landscape	2	script-definition	no	-
neutralize	4	script-definition	no	-
new	12	script-definition	no	-
new_a	23	script-definition	no	-
new_ale	2	heuristic-false-positive	no	-
new_att	18	script-definition	no	-
new_book?	2	script-definition	no	-
new_brain_id	2	script-definition	no	-
new_button	1	heuristic-false-positive	no	-
new_crystals	2	heuristic-false-positive	no	-
new_dbf	1	script-definition	no	-
new_exp	8	heuristic-false-positive	no	-
new_exp_price	4	heuristic-false-positive	no	-
new_fame	2	heuristic-false-positive	no	-
new_game_button	2	heuristic-false-positive	no	-
new_gold	2	heuristic-false-positive	no	-
new_id	2	script-definition	no	-
new_initiates	7	script-definition	no	-
new_initiates_from_actions	5	script-definition	no	-
new_initiates_from_fame	4	script-definition	no	-
new_initiates_from_strongholds	5	script-definition	no	-
new_initiates_not_from_actions	2	script-definition	no	-
new_level	2	script-definition	no	-
new_loc	2	script-definition	no	-
new_melee_percent	2	heuristic-false-positive	no	-
new_owner	17	script-definition	no	-
new_quest_flag	1	script-definition	no	-
new_ranged_percent	2	heuristic-false-positive	no	-
new_sbf	1	heuristic-false-positive	no	-
new_special_percent	2	heuristic-false-positive	no	-
new_spell	1	script-definition	no	-
new_strengtharray	4	script-definition	no	-
new_string	10	script-definition	no	-
new_target_id	8	script-definition	no	-
new_tbf	1	heuristic-false-positive	no	-
new_temp1	4	heuristic-false-positive	no	-
new_total	6	heuristic-false-positive	no	-
new_unittype	16	script-definition	no	-
new_ut	10	script-definition	no	-
new_value	38	script-definition	no	-
new_x	12	script-definition	no	-
new_y	12	script-definition	no	-
newactiverect	2	script-definition	no	-
newdlg	53	script-definition	no	-
newgame	16	native-host-call	yes	0x004deec0
newgame_additems	2	script-definition	no	-
newgame_backdrop	2	heuristic-false-positive	no	-
newgame_page	2	script-definition	no	-
newlocationproc	1	native-host-call	yes	0x004e2460
newmap	9	native-host-call	yes	0x004def80
newmap_dlg	11	script-definition	no	-
newmapdict	14	script-definition	no	-
newname	18	script-definition	no	-
newnetdlg	5	script-definition	no	-
newplay	23	native-host-call	yes	0x004649e0
newtextrect	2	script-definition	no	-
next	9	script-definition	no	-
next_artifact_button	1	script-definition	no	-
next_backdrop	1	script-definition	no	-
next_button	1	script-definition	no	-
next_char	5	script-definition	no	-
next_dialog	4	script-definition	no	-
next_level_box	2	heuristic-false-positive	no	-
next_level_item	4	script-definition	no	-
next_level_str	24	script-definition	no	-
next_level_text	9	heuristic-false-positive	no	-
next_object	4	script-definition	no	-
next_page	2	heuristic-false-positive	no	-
next_spell	2	script-definition	no	-
nextarmy	5	native-host-call	yes	0x004e1750
nextarmymps	1	native-host-call	yes	0x0052cc90
nextartifactprocs	2	script-definition	no	-
nextelement	2	heuristic-false-positive	no	-
nextline	2	script-definition	no	-
nextmps_bf	1	heuristic-false-positive	no	-
nextmps_button	1	heuristic-false-positive	no	-
nextmps_dn_doodad	1	heuristic-false-positive	no	-
nextmps_dn_xywh	1	heuristic-false-positive	no	-
nextmps_full_xywh	2	heuristic-false-positive	no	-
nextmps_up_doodad	1	heuristic-false-positive	no	-
nextmps_up_xywh	1	heuristic-false-positive	no	-
nfit	1	script-definition	no	-
nhp	3	heuristic-false-positive	no	-
ninf	1	script-definition	no	-
njoin	1	script-definition	no	-
nl	2	script-definition	no	-
nm	3	script-definition	no	-
nmil	19	script-definition	no	-
nmis	1	script-definition	no	-
nmp	2	heuristic-false-positive	no	-
no	2	heuristic-false-positive	yes	-
no_boats_please?	2	script-definition	no	-
no_bps_wav	22	script-definition	no	-
no_button	5	script-definition	no	-
no_button_t	1	heuristic-false-positive	no	-
no_miss_sound	37	script-definition	no	-
no_more_buildings?	1	script-definition	no	-
non_book	2	heuristic-false-positive	no	-
non_champ_u_stack	8	script-definition	no	-
normal_attack	5	script-definition	no	-
normal_barracks?	13	script-definition	no	-
normal_city_magistrate	10	script-definition	no	-
normal_city_market	7	script-definition	no	-
normal_city_tavern	7	script-definition	no	-
normal_city_temple	7	script-definition	no	-
normal_doodad	2	script-definition	no	-
normal_great_temple?	7	script-definition	no	-
normal_lancelot	16	script-definition	no	-
normal_library?	3	script-definition	no	-
normal_merc?	16	script-definition	no	-
normal_or_assault_magic_attack	12	script-definition	no	-
normal_or_assault_special_magic_attack	3	script-definition	no	-
normal_or_flank_magic_attack	6	script-definition	no	-
normal_or_magic_attack	13	script-definition	no	-
normal_or_massive_assault_magic_attack	3	script-definition	no	-
normal_potions?	13	script-definition	no	-
normal_resource_minimum_table	1	script-definition	no	-
normal_special?	4	script-definition	no	-
normal_thief_dlg?	9	script-definition	no	-
normal_thieves_guild?	13	script-definition	no	-
normal_train?	19	script-definition	no	-
normal_village?	27	script-definition	no	-
normal_volunteer?	5	heuristic-false-positive	no	-
normal_wizards_tower?	10	script-definition	no	-
nospell_bttn	2	script-definition	no	-
not	2402	language-primitive	yes	0x004cbeb0
not_ok	1	heuristic-false-positive	no	-
nothung	10	script-definition	no	-
npc_unit_resources	2	script-definition	no	-
nsetbuildingdata	2	native-host-call	yes	0x00440d10
nsetcitydata	6	native-host-call	yes	0x00450d40
nsetcityinitiates	47	native-host-call	yes	0x00451e50
nsetplayerdata	49	native-host-call	yes	0x004bea30
nsetunitdata	15	native-host-call	yes	0x0041c670
nspells	15	script-definition	no	-
nta	1	script-definition	no	-
nthf	2	script-definition	no	-
nu	67	script-definition	no	-
null_stack	4	script-definition	no	-
num	1	script-definition	no	-
num_args	3	script-definition	no	-
num_armies	2	script-definition	no	-
num_artifacts_purchased	13	script-definition	no	-
num_attacker_units	6	script-definition	no	-
num_attackers	3	script-definition	no	-
num_available_armies	2	script-definition	no	-
num_barrow_cleared	2	script-definition	no	-
num_boat_armies	2	script-definition	no	-
num_boats	3	script-definition	no	-
num_bolts	6	script-definition	no	-
num_brains	3	script-definition	no	-
num_built	2	script-definition	no	-
num_champs	2	script-definition	no	-
num_containers	14	script-definition	no	-
num_days	6	script-definition	no	-
num_defender_units	6	script-definition	no	-
num_each_champion_type_desired	6	heuristic-false-positive	no	-
num_each_creature_type_desired	2	script-definition	no	-
num_each_military_type_desired	7	heuristic-false-positive	no	-
num_enemy_melee	3	script-definition	no	-
num_enemy_ranged	2	script-definition	no	-
num_extra	1	script-definition	no	-
num_flags	47	script-definition	no	-
num_fortnights	2	script-definition	no	-
num_group_in_army	10	script-definition	no	-
num_idle_mages	2	script-definition	no	-
num_in_both	8	script-definition	no	-
num_items	44	script-definition	no	-
num_mercenaries_dismissed	4	script-definition	no	-
num_mil_units	11	script-definition	no	-
num_mine	3	script-definition	no	-
num_missing	1	script-definition	no	-
num_months	8	script-definition	no	-
num_of_artifacts_won	4	script-definition	no	-
num_open_dialogs	2	script-definition	no	-
num_players_at_war_with	1	script-definition	no	-
num_report	16	script-definition	no	-
num_researchers	8	script-definition	no	-
num_scout_units_desired	1	heuristic-false-positive	no	-
num_scouts	1	script-definition	no	-
num_ship_units_desired	1	heuristic-false-positive	no	-
num_snapshots	8	script-definition	no	-
num_spells_purchased	8	script-definition	no	-
num_spoils_boxes	6	script-definition	no	-
num_spots	28	script-definition	no	-
num_steps	8	script-definition	no	-
num_tones	2	script-definition	no	-
num_turns	11	script-definition	no	-
num_units	3	script-definition	no	-
num_units_purchased	1	script-definition	no	-
num_valid_owners	2	script-definition	no	-
num_victims	1	heuristic-false-positive	no	-
numattackerunits	2	native-host-call	yes	0x00461570
number	5	script-definition	no	-
number_buffer	3	script-definition	no	-
number_death_units_p0	5	script-definition	no	-
number_death_units_p1	5	script-definition	no	-
number_life_units_p0	5	script-definition	no	-
number_life_units_p1	5	script-definition	no	-
number_not_death_p0	4	script-definition	no	-
number_not_death_p1	2	script-definition	no	-
number_not_life	2	script-definition	no	-
number_not_life_p0	4	script-definition	no	-
number_not_life_p1	4	script-definition	no	-
number_of_groups_p0	12	script-definition	no	-
number_of_groups_p1	8	script-definition	no	-
number_of_targets	3	script-definition	no	-
number_of_undead_p0	1	script-definition	no	-
number_of_undead_p1	1	script-definition	no	-
number_of_units_p0	33	script-definition	no	-
number_of_units_p1	38	script-definition	no	-
number_orc_in_combat	4	script-definition	no	-
number_troll_in_combat	4	script-definition	no	-
numberselector	9	heuristic-false-positive	no	-
numbuttons	25	script-definition	no	-
numchamps	1	script-definition	no	-
numcomputers	40	native-host-call	yes	0x004b8b10
numdefenderunits	2	native-host-call	yes	0x004615d0
numerator	2	script-definition	no	-
numfaiths	2	script-definition	no	-
numparties	1	native-host-call	yes	0x004be370
numproviders	5	script-definition	no	-
numspells	5	script-definition	no	-
numspellsinlist	4	script-definition	no	-
numturnstoreacharmy	9	native-host-call	yes	0x0051e1a0
numturnstoreachcity	1	native-host-call	yes	0x0051dd00
numturnstoreachsprite	70	native-host-call	yes	0x0051df90
numunits	5	script-definition	no	0x004be460
numunitsinlist	4	script-definition	no	-
numunittypes	7	native-host-call	yes	0x005247d0
nwiz	1	script-definition	no	-
nwmc	1	script-definition	no	-
nwmf	1	script-definition	no	-
nwmi	1	script-definition	no	-
nwmm	1	script-definition	no	-
nwz2	1	script-definition	no	-
o	9	script-definition	no	-
o1atk	1	script-definition	no	-
o1atkack_1	1	script-definition	no	-
o1die	1	script-definition	no	-
o1mov	1	script-definition	no	-
o1movack_1	1	script-definition	no	-
o1selack_1	1	script-definition	no	-
o2atk	1	script-definition	no	-
o2atkack_1	2	script-definition	no	-
o2atkack_2	1	script-definition	no	-
o2die	1	script-definition	no	-
o2mov	1	script-definition	no	-
o2movack_1	2	script-definition	no	-
o2movack_2	1	script-definition	no	-
o2selack_1	3	script-definition	no	-
o2selack_2	1	script-definition	no	-
o2selack_3	1	script-definition	no	-
o3atk	1	script-definition	no	-
o3atkack_1	3	script-definition	no	-
o3atkack_2	1	script-definition	no	-
o3atkack_3	1	script-definition	no	-
o3die	1	script-definition	no	-
o3mov	1	script-definition	no	-
o3movack_1	2	script-definition	no	-
o3movack_2	1	script-definition	no	-
o3rng	1	script-definition	no	-
o3selack_1	4	script-definition	no	-
o3selack_2	1	script-definition	no	-
o3selack_3	1	script-definition	no	-
o3selack_4	1	script-definition	no	-
o4atk	1	script-definition	no	-
o4atkack_1	1	script-definition	no	-
o4die	1	script-definition	no	-
o4mov	1	script-definition	no	-
o4movack_1	1	script-definition	no	-
o4selack_1	1	script-definition	no	-
o_city	3	script-definition	no	-
o_rally	6	script-definition	no	-
o_type	4	script-definition	no	-
ocatk	2	script-definition	no	-
ocatkack_1	5	script-definition	no	-
ocatkack_2	2	script-definition	no	-
ocatkack_3	2	script-definition	no	-
ocatkack_4	2	script-definition	no	-
ocdie	2	script-definition	no	-
ocmov	2	script-definition	no	-
ocmovack_1	7	script-definition	no	-
ocmovack_2	2	script-definition	no	-
ocmovack_3	2	script-definition	no	-
ocmovack_4	2	script-definition	no	-
ocmovack_5	2	script-definition	no	-
ocselack_1	3	script-definition	no	-
ocselack_2	2	script-definition	no	-
of2atk	1	script-definition	no	-
of2atkack_1	2	script-definition	no	-
of2atkack_2	1	script-definition	no	-
of2die	1	script-definition	no	-
of2mov	1	script-definition	no	-
of2movack_1	2	script-definition	no	-
of2movack_2	1	script-definition	no	-
of2selack_1	2	script-definition	no	-
of2selack_2	1	script-definition	no	-
ofatk	1	script-definition	no	-
ofatkack_1	5	script-definition	no	-
ofatkack_2	2	script-definition	no	-
ofatkack_3	1	script-definition	no	-
ofatkack_4	1	script-definition	no	-
ofatkack_5	1	script-definition	no	-
ofdie	1	script-definition	no	-
off	114	script-definition	no	-
off_text	2	script-definition	no	-
offensive_major_multi_target	4	script-definition	no	-
offensive_major_multi_target_proc	1	script-definition	no	-
offensive_major_single_target	2	script-definition	no	-
offensive_major_single_target_proc	6	script-definition	no	-
offensive_melee_value	12	script-definition	no	-
offensive_minor_multi_target	4	script-definition	no	-
offensive_minor_multi_target_proc	1	script-definition	no	-
offensive_minor_single_target	2	script-definition	no	-
offensive_minor_single_target_proc	1	script-definition	no	-
offensive_ranged_value	12	script-definition	no	-
offset	185	script-definition	no	-
offset0	6	script-definition	no	-
offset5	6	script-definition	no	-
offset_x	176	script-definition	no	-
offset_y	176	script-definition	no	-
ofmov	2	script-definition	no	-
ofmovack_1	5	script-definition	no	-
ofmovack_2	1	script-definition	no	-
ofmovack_3	2	script-definition	no	-
ofmovack_4	1	script-definition	no	-
ofmovack_5	1	script-definition	no	-
ofselack_1	4	script-definition	no	-
ofselack_2	1	script-definition	no	-
ofselack_3	1	script-definition	no	-
ofselack_4	1	script-definition	no	-
oh	6	script-definition	no	-
ohstring	2	script-definition	no	-
oiatk	1	script-definition	no	-
oiatkack_1	6	script-definition	no	-
oiatkack_2	2	script-definition	no	-
oiatkack_3	1	script-definition	no	-
oiatkack_4	2	script-definition	no	-
oiatkack_5	1	script-definition	no	-
oiatkack_6	1	script-definition	no	-
oidie	1	script-definition	no	-
oimov	1	script-definition	no	-
oimovack_1	5	script-definition	no	-
oimovack_2	1	script-definition	no	-
oimovack_3	2	script-definition	no	-
oimovack_4	1	script-definition	no	-
oimovack_5	1	script-definition	no	-
oiselack_1	4	script-definition	no	-
oiselack_2	1	script-definition	no	-
oiselack_3	1	script-definition	no	-
oiselack_4	1	script-definition	no	-
ok	53	script-definition	no	-
ok_button	5	heuristic-false-positive	no	-
ok_debrief_button	2	script-definition	no	-
ok_modal_string	10	script-definition	no	-
ok_provider?	1	script-definition	no	-
ok_to_attack_player?	4	script-definition	no	-
ok_to_barter	1	script-definition	no	-
ok_to_research_spell	2	script-definition	no	-
ok_to_swap	1	script-definition	no	-
okbutton_item	24	script-definition	no	-
old	1	heuristic-false-positive	no	-
old1atk	1	script-definition	no	-
old1atkack_1	2	script-definition	no	-
old1atkack_2	1	script-definition	no	-
old1die	1	script-definition	no	-
old1mov	1	script-definition	no	-
old1movack_1	2	script-definition	no	-
old1movack_2	1	script-definition	no	-
old1selack_1	2	script-definition	no	-
old1selack_2	1	script-definition	no	-
old2atk	1	script-definition	no	-
old2atkack_1	2	script-definition	no	-
old2atkack_2	1	script-definition	no	-
old2die	1	script-definition	no	-
old2mov	1	script-definition	no	-
old2movack_1	2	script-definition	no	-
old2movack_2	1	script-definition	no	-
old2selack_1	2	script-definition	no	-
old2selack_2	1	script-definition	no	-
old3atk	1	script-definition	no	-
old3atkack_1	2	script-definition	no	-
old3atkack_2	1	script-definition	no	-
old3die	1	script-definition	no	-
old3mov	1	script-definition	no	-
old3movack_1	2	script-definition	no	-
old3movack_2	1	script-definition	no	-
old3selack_1	2	script-definition	no	-
old3selack_2	1	script-definition	no	-
old_a	6	script-definition	no	-
old_ai	1	script-definition	no	-
old_att	6	script-definition	no	-
old_building_faith	6	script-definition	no	-
old_currentuser	2	script-definition	no	-
old_displaying_building_type	6	script-definition	no	-
old_faith	5	heuristic-false-positive	no	-
old_game_seed	1	script-definition	no	-
old_h	5	script-definition	no	-
old_hp	8	heuristic-false-positive	no	-
old_id	2	script-definition	no	-
old_lvl	1	script-definition	no	-
old_m	3	script-definition	no	-
old_mana	7	heuristic-false-positive	no	-
old_max_hp	1	heuristic-false-positive	no	-
old_minimum_units_allowed?	2	script-definition	no	-
old_owner	3	script-definition	no	-
old_position	2	script-definition	no	-
old_sprite_id	4	script-definition	no	-
old_start_army_index	1	script-definition	no	-
old_t	3	script-definition	no	-
old_topdialog	1	script-definition	no	-
old_turn	1	script-definition	no	-
old_unittype	8	heuristic-false-positive	no	-
oldv	1	script-definition	no	-
omatk	1	script-definition	no	-
omatkack_1	5	script-definition	no	-
omatkack_2	1	script-definition	no	-
omatkack_3	2	script-definition	no	-
omatkack_4	1	script-definition	no	-
omatkack_5	1	script-definition	no	-
omdie	1	script-definition	no	-
ommov	1	script-definition	no	-
ommovack_1	4	script-definition	no	-
ommovack_2	1	script-definition	no	-
ommovack_3	1	script-definition	no	-
ommovack_4	1	script-definition	no	-
omrng	1	script-definition	no	-
omselack_1	4	script-definition	no	-
omselack_2	1	script-definition	no	-
omselack_3	1	script-definition	no	-
omselack_4	1	script-definition	no	-
on	32	script-definition	no	-
on_text	3	script-definition	no	-
one_final_offer_satisfactory?	2	script-definition	no	-
one_scout_bit	2	script-definition	no	-
onstack?	5	script-definition	no	-
opaque	16	native-host-call	yes	0x00490000
open_army_attacking_you_dialog	2	script-definition	no	-
open_army_meet_you_dialog	1	heuristic-false-positive	no	-
open_book	8	script-definition	no	-
open_combat_dlg	2	script-definition	no	-
open_custom_special_barter_dialog	5	heuristic-false-positive	no	-
open_diplomatic_confirmation_dialog	5	script-definition	no	-
open_dungeon_dialog	10	script-definition	no	-
open_faith_select_dialog	4	heuristic-false-positive	no	-
open_fullscreen_dialog	15	script-definition	no	-
open_game_dlg	1	heuristic-false-positive	no	-
open_generic_1button_dialog	3	script-definition	no	-
open_generic_2buttons_dlg	20	script-definition	no	-
open_generic_story_dialog	91	script-definition	no	-
open_generic_ttype_dialog	7	script-definition	no	-
open_great_temple_dialog	1	script-definition	no	-
open_meet_army_dialog	4	script-definition	no	-
open_message_from_army_dialog	3	script-definition	no	-
open_messagebox_dialog	173	script-definition	no	-
open_messagebox_dialog_specialbuilding	48	script-definition	no	-
open_prod_dlg	1	script-definition	no	-
open_random_dungeon_dialog	65	script-definition	no	-
open_scroll_dlg	3	script-definition	no	-
open_this_box	2	script-definition	no	-
open_tip_event_dialog	63	script-definition	no	-
open_welcome_dialog	1	script-definition	no	-
open_winning_dialog	1	script-definition	no	-
opencitygate	3	native-host-call	yes	0x00458b10
opendialog	263	native-host-call	yes	0x0048fc70
openifnot	56	script-definition	no	-
openscriptwindow	2	native-host-call	yes	0x004c9b00
opp_f	1	script-definition	no	-
opp_p	1	script-definition	no	-
opposite_faith?	18	script-definition	no	-
optimal_diff_with_unit	2	script-definition	no	-
optimal_diff_without_unit	2	script-definition	no	-
optimal_melee	2	script-definition	no	-
optimal_ranged	2	script-definition	no	-
optimal_special	2	script-definition	no	-
optimizefortraining	1	heuristic-false-positive	no	-
options_dlg	1	script-definition	no	-
or	3045	language-primitive	yes	0x004cbec0
orb_wind	3	script-definition	no	-
orbrk1	3	script-definition	no	-
orbrk2	6	script-definition	no	-
orbrk3	3	script-definition	no	-
orbrk4	3	script-definition	no	-
orc	5	heuristic-false-positive	no	-
orc_rally	3	script-definition	no	-
orc_rating_dict	1	script-definition	no	-
orc_warrior_names	1	script-definition	no	-
orcav	22	script-definition	no	-
orcav2	19	script-definition	no	-
orcave	8	script-definition	no	-
orcavm	2	heuristic-false-positive	no	-
orchard	1	heuristic-false-positive	no	-
orcr1	19	script-definition	no	-
orcr2	33	script-definition	no	-
orcr3	26	script-definition	no	-
orcr4	11	script-definition	no	-
order_dict	5	script-definition	no	-
order_indicator_aura	1	script-definition	no	-
order_landscape	2	script-definition	no	-
order_pal	11	script-definition	no	-
order_quest_1	2	script-definition	no	-
order_quest_13	2	script-definition	no	-
order_quest_15	2	script-definition	no	-
order_quest_17	3	script-definition	no	-
order_quest_18	5	script-definition	no	-
order_quest_19	7	script-definition	no	-
order_quest_2	2	script-definition	no	-
order_quest_20	2	script-definition	no	-
order_quest_21	2	script-definition	no	-
order_quest_22	2	script-definition	no	-
order_quest_23	6	script-definition	no	-
order_quest_24	2	script-definition	no	-
order_quest_25	5	script-definition	no	-
order_quest_26	2	script-definition	no	-
order_quest_27	2	script-definition	no	-
order_quest_28	2	script-definition	no	-
order_quest_29	2	script-definition	no	-
order_quest_3	2	script-definition	no	-
order_quest_30	3	script-definition	no	-
order_quest_31	2	script-definition	no	-
order_quest_32	2	script-definition	no	-
order_quest_33	2	script-definition	no	-
order_quest_34	2	script-definition	no	-
order_quest_35	6	script-definition	no	-
order_quest_36	2	script-definition	no	-
order_quest_37	5	script-definition	no	-
order_quest_38	2	script-definition	no	-
order_quest_4	2	script-definition	no	-
order_quest_5	2	script-definition	no	-
order_quest_6	6	script-definition	no	-
order_quest_7	2	script-definition	no	-
order_quest_8	8	script-definition	no	-
order_quest_9	3	script-definition	no	-
order_sbld_button0	1	script-definition	no	-
order_sbld_button1	1	script-definition	no	-
order_sbld_button2	1	script-definition	no	-
order_sbld_button_frame	3	heuristic-false-positive	no	-
order_sbld_info_dd	1	heuristic-false-positive	no	-
order_sbld_info_in_dd	1	heuristic-false-positive	no	-
order_scenario_death_names	1	script-definition	no	-
order_scenario_order_names	1	script-definition	no	-
order_surnames	1	script-definition	no	-
ordung	1	script-definition	no	-
orfit	38	script-definition	no	-
orfitm	2	heuristic-false-positive	no	-
orft2	17	script-definition	no	-
original_army_id	7	script-definition	no	-
original_caster	2	script-definition	no	-
original_combat_dict	9	script-definition	no	-
original_experience	1	heuristic-false-positive	no	-
original_owner	2	script-definition	no	-
original_string	4	script-definition	no	-
original_target	7	script-definition	no	-
original_target_army_id	1	script-definition	no	-
original_target_unit_num	1	script-definition	no	-
original_unit_num	2	script-definition	no	-
originalunittype	5	native-host-call	yes	0x00527af0
originoffset	1	script-definition	no	-
orinf	27	script-definition	no	-
orld1	20	script-definition	no	-
orld2	19	script-definition	no	-
orld2m	1	heuristic-false-positive	no	-
orld3	21	script-definition	no	-
orld3m	1	heuristic-false-positive	no	-
orldf	55	script-definition	no	-
orldfm	1	heuristic-false-positive	no	-
orldt	30	script-definition	no	-
orldw	42	script-definition	no	-
orlib1	3	script-definition	no	-
orlib2	10	script-definition	no	-
ormag1	3	script-definition	no	-
ormag2	6	script-definition	no	-
ormag3	3	script-definition	no	-
ormag4	3	script-definition	no	-
ormgt1	5	script-definition	no	-
ormgt2	2	script-definition	no	-
ormgt3	2	script-definition	no	-
ormgt4	2	script-definition	no	-
ormina	4	script-definition	no	-
orminc	1	script-definition	no	-
orming	2	script-definition	no	-
ormis	22	script-definition	no	-
ormkt1	5	script-definition	no	-
ormkt2	2	script-definition	no	-
ormkt3	2	script-definition	no	-
ormkt4	2	script-definition	no	-
ormult	3	script-definition	no	-
orsbld	12	script-definition	no	-
orsblda	3	script-definition	no	-
orsbldn	5	script-definition	no	-
orshp	8	script-definition	no	-
orstat	3	script-definition	no	-
orthf	31	script-definition	no	-
orthg1	3	script-definition	no	-
orthg2	6	script-definition	no	-
orthg3	3	script-definition	no	-
orthg4	3	script-definition	no	-
ortowe	1	script-definition	no	-
ortpl1	5	script-definition	no	-
ortpl2	2	script-definition	no	-
ortpl3	2	script-definition	no	-
ortpl4	2	script-definition	no	-
ortvn1	5	script-definition	no	-
ortvn2	2	script-definition	no	-
ortvn3	2	script-definition	no	-
ortvn4	2	script-definition	no	-
orwiz	37	script-definition	no	-
orwmi	62	script-definition	no	-
orwmm	46	script-definition	no	-
osatk	1	script-definition	no	-
osatkack_1	1	script-definition	no	-
osdie	1	script-definition	no	-
osmov	1	script-definition	no	-
osmovack_1	1	script-definition	no	-
osrcx	5	script-definition	no	-
osrcxstring	2	script-definition	no	-
osrcy	5	script-definition	no	-
osrcystring	2	script-definition	no	-
osrng	1	script-definition	no	-
osselack_1	1	script-definition	no	-
otatk	1	script-definition	no	-
otatkack_1	4	script-definition	no	-
otatkack_2	1	script-definition	no	-
otatkack_3	1	script-definition	no	-
otatkack_4	1	script-definition	no	-
otdie	1	script-definition	no	-
other	27	script-definition	no	-
other_a	7	script-definition	no	-
